contextId,contextType,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,trackId,trackName,driverId,driverName,lapNumber,subtype,impactLabel,description,sourceConfidence,sourceState,provenanceRefCount,sourceHash
incident_indy_nxt_caution_2025_6450_4,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,27,caution_contact,caution_laps_27_to_29_duration_3,Official caution 4 ran from lap 27 to lap 29 for Contact: Cars 26 and 28 in Turn 2..,official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
penalty_indy_nxt_2025_6450_car_16_lap_31_drive_through,penalty,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_tommy_smith,Tommy Smith,31,drive_through,drive_through,drive_through: Avoidable Contact,official,official_penalty_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
penalty_indy_nxt_2025_6450_car_26_lap_31_drive_through,penalty,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_lochie_hughes,Lochie Hughes,31,drive_through,drive_through,drive_through: Jumping Restart,official,official_penalty_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
penalty_indy_nxt_2025_6450_car_99_lap_32_drive_through,penalty,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_myles_rowe,Myles Rowe,32,drive_through,drive_through,drive_through: Avoidable Contact,official,official_penalty_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_status_2025_6450_driver_bryce_aron,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_bryce_aron,Bryce Aron,,contact,finish_position_19_laps_0,"Official INDY NXT result status reported ""Contact"" for Bryce Aron.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_status_2025_6450_driver_dennis_hauger,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_dennis_hauger,Dennis Hauger,,contact,finish_position_16_laps_26,"Official INDY NXT result status reported ""Contact"" for Dennis Hauger.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_status_2025_6450_driver_jm_correa,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_jm_correa,JM Correa,,contact,finish_position_17_laps_22,"Official INDY NXT result status reported ""Contact"" for JM Correa.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_status_2025_6450_driver_liam_sceats,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_liam_sceats,Liam Sceats,,contact,finish_position_18_laps_14,"Official INDY NXT result status reported ""Contact"" for Liam Sceats.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_box_score,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_event_summary,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_lap_chart,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_leader_lap_summary,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6450_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
racecraft_indy_nxt_2025_6450_most_improved_driver_jack_william_miller,racecraft,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,driver_jack_william_miller,Jack William Miller,,start_gain,P17 to P7,"Miller, Jack William was listed as Most Improved in the official Event Summary, improving 10 positions from P17 to P7.",official,official_racecraft_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6450,weather,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,grid_reanalysis,dry; mainly_clear,dry / mainly_clear; ambient 17.5C (Open-Meteo Historical Weather API hourly archive),modeled_medium,modeled_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6595_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6595,qualifying,Combined Qualifications,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Combined Qualifications.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6711_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6711,qualifying,Qualifications - Race 2 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6711_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6711,qualifying,Qualifications - Race 2 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6711_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6711,qualifying,Qualifications - Race 2 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6711_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6711,qualifying,Qualifications - Race 2 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6712_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6712,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6712_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6712,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6712_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6712,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6712_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6712,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Monterey Race 2 Qualifications - Race 2 Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_caution_2025_6449_1,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,driver_bryce_aron,Bryce Aron,1,caution_contact,caution_laps_1_to_3_duration_3,Official caution 1 ran from lap 1 to lap 3 for Contact: Car 9 in Turn 1.,official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_status_2025_6449_driver_bryce_aron,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,driver_bryce_aron,Bryce Aron,,contact,finish_position_19_laps_0,"Official INDY NXT result status reported ""Contact"" for Bryce Aron.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_box_score,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_event_summary,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_lap_chart,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_leader_lap_summary,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6449_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Race.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
racecraft_indy_nxt_2025_6449_most_improved_driver_michael_d_orlando,racecraft,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,driver_michael_d_orlando,Michael d'Orlando,,start_gain,P16 to P7,"d'Orlando, Michael was listed as Most Improved in the official Event Summary, improving 9 positions from P16 to P7.",official,official_racecraft_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6449,weather,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,,,,grid_reanalysis,dry; clear_sky,dry / clear_sky; ambient 23.8C (Open-Meteo Historical Weather API hourly archive),modeled_medium,modeled_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6594_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6594,qualifying,Combined Qualifications,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Combined Qualifications.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6713_combined_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6713_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6713_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6713_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6713,weather,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,,,,grid_reanalysis,dry; clear_sky,dry / clear_sky; ambient 21C (Open-Meteo Historical Weather API hourly archive),modeled_medium,modeled_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6714_combined_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6714_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6714_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6714_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Practice 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6714,weather,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,,,,grid_reanalysis,dry; overcast,dry / overcast; ambient 26.8C (Open-Meteo Historical Weather API hourly archive),modeled_medium,modeled_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6715_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6715,qualifying,Qualifications - Group 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6715_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6715,qualifying,Qualifications - Group 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6715_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6715,qualifying,Qualifications - Group 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6715_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6715,qualifying,Qualifications - Group 1,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6716_overall_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6716,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6716_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6716,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6716_section_results,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6716,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_indy_nxt_2025_6716_top_section_times,media,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6716,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,,,,pdf,link_only,Official INDY NXT session report for Grand Prix of Portland Qualifications - Group 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
incident_indy_nxt_caution_2025_6446_1,incident,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6446,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,,,1,caution_contact,caution_laps_1_to_1_duration_1,"Official caution 1 ran from lap 1 to lap 1 for Contact: Car 10, 16 and 29 in Turn 1.",official,official_incident_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
penalty_indy_nxt_2025_6446_car_16_lap_3_stop_and_hold,penalty,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6446,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,driver_tommy_smith,Tommy Smith,3,stop_and_hold,timeImpactSeconds=30,stop_and_hold: Avoidable Contact,official,official_penalty_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
